"year","week","sexo","agrp","dpt_cdc","n"
2020,20,"M","65+","ANCASH",48
2020,20,"M","65+","AREQUIPA",7
2020,20,"M","65+","AYACUCHO",4
2020,20,"M","65+","CALLAO",136
2020,20,"M","65+","HUANCAVELICA",1
2020,20,"M","65+","HUANUCO",2
2020,20,"M","65+","ICA",26
2020,20,"M","65+","JUNIN",13
2020,20,"M","65+","LA LIBERTAD",26
2020,20,"M","65+","LAMBAYEQUE",92
2020,20,"M","65+","LIMA",675
2020,20,"M","65+","LORETO",97
2020,20,"M","65+","MADRE DE DIOS",1
2020,20,"M","65+","MOQUEGUA",2
2020,20,"M","65+","PIURA",171
2020,20,"M","65+","SAN MARTIN",6
2020,20,"M","65+","TACNA",2
2020,20,"M","65+","TUMBES",14
2020,20,"M","65+","UCAYALI",59
2020,21,"F","0-17","AMAZONAS",1
2020,21,"F","0-17","LIMA",2
2020,21,"F","0-17","PIURA",1
2020,21,"F","18-44","AMAZONAS",2
2020,21,"F","18-44","ANCASH",3
2020,21,"F","18-44","CALLAO",5
2020,21,"F","18-44","ICA",2
2020,21,"F","18-44","LA LIBERTAD",2
2020,21,"F","18-44","LAMBAYEQUE",2
2020,21,"F","18-44","LIMA",32
2020,21,"F","18-44","LORETO",8
2020,21,"F","18-44","PIURA",6
2020,21,"F","18-44","SAN MARTIN",1
2020,21,"F","18-44","TUMBES",1
2020,21,"F","18-44","UCAYALI",3
2020,21,"F","45-64","AMAZONAS",1
2020,21,"F","45-64","ANCASH",5
2020,21,"F","45-64","AREQUIPA",1
2020,21,"F","45-64","CALLAO",43
2020,21,"F","45-64","HUANCAVELICA",1
2020,21,"F","45-64","HUANUCO",1
2020,21,"F","45-64","ICA",14
2020,21,"F","45-64","JUNIN",1
2020,21,"F","45-64","LA LIBERTAD",10
2020,21,"F","45-64","LAMBAYEQUE",21
2020,21,"F","45-64","LIMA",188
2020,21,"F","45-64","LORETO",22
2020,21,"F","45-64","MADRE DE DIOS",1
2020,21,"F","45-64","PASCO",1
2020,21,"F","45-64","PIURA",36
2020,21,"F","45-64","PUNO",1
2020,21,"F","45-64","SAN MARTIN",2
2020,21,"F","45-64","TUMBES",9
2020,21,"F","45-64","UCAYALI",7
2020,21,"F","65+","ANCASH",27
2020,21,"F","65+","APURIMAC",1
2020,21,"F","65+","AREQUIPA",13
2020,21,"F","65+","AYACUCHO",1
2020,21,"F","65+","CAJAMARCA",1
2020,21,"F","65+","CALLAO",52
2020,21,"F","65+","CUSCO",1
2020,21,"F","65+","HUANCAVELICA",2
2020,21,"F","65+","HUANUCO",10
2020,21,"F","65+","ICA",22
2020,21,"F","65+","JUNIN",7
2020,21,"F","65+","LA LIBERTAD",14
2020,21,"F","65+","LAMBAYEQUE",37
2020,21,"F","65+","LIMA",381
2020,21,"F","65+","LORETO",35
2020,21,"F","65+","MOQUEGUA",2
2020,21,"F","65+","PIURA",70
2020,21,"F","65+","SAN MARTIN",2
2020,21,"F","65+","TACNA",1
2020,21,"F","65+","TUMBES",9
2020,21,"F","65+","UCAYALI",12
2020,21,"M","0-17","JUNIN",1
2020,21,"M","0-17","LIMA",1
2020,21,"M","0-17","LORETO",2
2020,21,"M","0-17","PIURA",2
2020,21,"M","18-44","AMAZONAS",1
2020,21,"M","18-44","ANCASH",5
2020,21,"M","18-44","AREQUIPA",1
2020,21,"M","18-44","AYACUCHO",1
2020,21,"M","18-44","CALLAO",11
2020,21,"M","18-44","HUANCAVELICA",1
2020,21,"M","18-44","HUANUCO",1
2020,21,"M","18-44","ICA",5
2020,21,"M","18-44","JUNIN",3
2020,21,"M","18-44","LA LIBERTAD",4
2020,21,"M","18-44","LAMBAYEQUE",14
2020,21,"M","18-44","LIMA",86
2020,21,"M","18-44","LORETO",11
2020,21,"M","18-44","MADRE DE DIOS",1
2020,21,"M","18-44","PIURA",31
2020,21,"M","18-44","SAN MARTIN",1
2020,21,"M","18-44","TUMBES",3
2020,21,"M","18-44","UCAYALI",5
2020,21,"M","45-64","AMAZONAS",2
2020,21,"M","45-64","ANCASH",27
2020,21,"M","45-64","AREQUIPA",6
2020,21,"M","45-64","CALLAO",76
2020,21,"M","45-64","CUSCO",1
2020,21,"M","45-64","HUANUCO",2
2020,21,"M","45-64","ICA",29
2020,21,"M","45-64","JUNIN",8
2020,21,"M","45-64","LA LIBERTAD",25
2020,21,"M","45-64","LAMBAYEQUE",53
2020,21,"M","45-64","LIMA",512
2020,21,"M","45-64","LORETO",39
2020,21,"M","45-64","MADRE DE DIOS",1
2020,21,"M","45-64","PASCO",1
2020,21,"M","45-64","PIURA",112
2020,21,"M","45-64","PUNO",1
2020,21,"M","45-64","SAN MARTIN",3
2020,21,"M","45-64","TACNA",1
2020,21,"M","45-64","TUMBES",17
2020,21,"M","45-64","UCAYALI",16
2020,21,"M","65+","ANCASH",55
2020,21,"M","65+","APURIMAC",1
2020,21,"M","65+","AREQUIPA",11
2020,21,"M","65+","AYACUCHO",4
2020,21,"M","65+","CAJAMARCA",3
2020,21,"M","65+","CALLAO",135
2020,21,"M","65+","CUSCO",1
2020,21,"M","65+","HUANCAVELICA",1
2020,21,"M","65+","HUANUCO",4
2020,21,"M","65+","ICA",46
2020,21,"M","65+","JUNIN",13
2020,21,"M","65+","LA LIBERTAD",41
2020,21,"M","65+","LAMBAYEQUE",76
2020,21,"M","65+","LIMA",757
2020,21,"M","65+","LORETO",66
2020,21,"M","65+","MADRE DE DIOS",2
2020,21,"M","65+","MOQUEGUA",1
2020,21,"M","65+","PASCO",3
2020,21,"M","65+","PIURA",177
2020,21,"M","65+","SAN MARTIN",6
2020,21,"M","65+","TACNA",1
2020,21,"M","65+","TUMBES",14
2020,21,"M","65+","UCAYALI",36
2020,22,"F","0-17","CALLAO",1
2020,22,"F","0-17","JUNIN",1
2020,22,"F","0-17","LA LIBERTAD",1
2020,22,"F","0-17","LIMA",2
2020,22,"F","0-17","LORETO",1
2020,22,"F","0-17","PIURA",1
2020,22,"F","0-17","PUNO",1
2020,22,"F","18-44","ANCASH",2
2020,22,"F","18-44","AREQUIPA",2
2020,22,"F","18-44","CALLAO",6
2020,22,"F","18-44","ICA",7
2020,22,"F","18-44","LA LIBERTAD",2
2020,22,"F","18-44","LAMBAYEQUE",7
2020,22,"F","18-44","LIMA",50
2020,22,"F","18-44","LORETO",7
2020,22,"F","18-44","MADRE DE DIOS",1
2020,22,"F","18-44","PIURA",8
2020,22,"F","18-44","SAN MARTIN",1
2020,22,"F","18-44","TACNA",1
2020,22,"F","18-44","UCAYALI",5
2020,22,"F","45-64","AMAZONAS",1
2020,22,"F","45-64","ANCASH",11
2020,22,"F","45-64","AREQUIPA",4
2020,22,"F","45-64","AYACUCHO",1
2020,22,"F","45-64","CALLAO",33
2020,22,"F","45-64","CUSCO",1
2020,22,"F","45-64","ICA",19
2020,22,"F","45-64","JUNIN",1
2020,22,"F","45-64","LA LIBERTAD",20
2020,22,"F","45-64","LAMBAYEQUE",22
2020,22,"F","45-64","LIMA",192
2020,22,"F","45-64","LORETO",8
2020,22,"F","45-64","PASCO",1
2020,22,"F","45-64","PIURA",48
2020,22,"F","45-64","SAN MARTIN",5
2020,22,"F","45-64","TUMBES",10
2020,22,"F","45-64","UCAYALI",1
2020,22,"F","65+","AMAZONAS",1
2020,22,"F","65+","ANCASH",30
2020,22,"F","65+","AREQUIPA",20
2020,22,"F","65+","AYACUCHO",2
2020,22,"F","65+","CAJAMARCA",3
2020,22,"F","65+","CALLAO",50
2020,22,"F","65+","HUANUCO",6
2020,22,"F","65+","ICA",31
2020,22,"F","65+","JUNIN",8
2020,22,"F","65+","LA LIBERTAD",32
2020,22,"F","65+","LAMBAYEQUE",42
2020,22,"F","65+","LIMA",410
2020,22,"F","65+","LORETO",23
2020,22,"F","65+","PASCO",1
2020,22,"F","65+","PIURA",79
2020,22,"F","65+","SAN MARTIN",5
2020,22,"F","65+","TUMBES",13
2020,22,"F","65+","UCAYALI",13
2020,22,"M","0-17","CAJAMARCA",1
2020,22,"M","0-17","LIMA",5
2020,22,"M","0-17","LORETO",1
2020,22,"M","0-17","SAN MARTIN",1
2020,22,"M","0-17","UCAYALI",3
2020,22,"M","18-44","ANCASH",6
2020,22,"M","18-44","AREQUIPA",2
2020,22,"M","18-44","CALLAO",14
2020,22,"M","18-44","HUANUCO",1
2020,22,"M","18-44","ICA",7
2020,22,"M","18-44","JUNIN",1
2020,22,"M","18-44","LA LIBERTAD",12
2020,22,"M","18-44","LAMBAYEQUE",15
2020,22,"M","18-44","LIMA",110
2020,22,"M","18-44","LORETO",8
2020,22,"M","18-44","PASCO",1
2020,22,"M","18-44","PIURA",15
2020,22,"M","18-44","SAN MARTIN",6
2020,22,"M","18-44","TUMBES",4
2020,22,"M","18-44","UCAYALI",3
2020,22,"M","45-64","AMAZONAS",2
2020,22,"M","45-64","ANCASH",39
2020,22,"M","45-64","AREQUIPA",8
2020,22,"M","45-64","AYACUCHO",2
2020,22,"M","45-64","CALLAO",88
2020,22,"M","45-64","HUANCAVELICA",2
2020,22,"M","45-64","HUANUCO",3
2020,22,"M","45-64","ICA",38
2020,22,"M","45-64","JUNIN",9
2020,22,"M","45-64","LA LIBERTAD",55
2020,22,"M","45-64","LAMBAYEQUE",45
2020,22,"M","45-64","LIMA",518
2020,22,"M","45-64","LORETO",38
2020,22,"M","45-64","MADRE DE DIOS",2
2020,22,"M","45-64","PASCO",1
2020,22,"M","45-64","PIURA",92
2020,22,"M","45-64","SAN MARTIN",9
2020,22,"M","45-64","TACNA",1
2020,22,"M","45-64","TUMBES",22
2020,22,"M","45-64","UCAYALI",17
2020,22,"M","65+","AMAZONAS",3
2020,22,"M","65+","ANCASH",63
2020,22,"M","65+","APURIMAC",2
2020,22,"M","65+","AREQUIPA",22
2020,22,"M","65+","AYACUCHO",7
2020,22,"M","65+","CAJAMARCA",6
2020,22,"M","65+","CALLAO",122
2020,22,"M","65+","CUSCO",1
2020,22,"M","65+","HUANCAVELICA",1
2020,22,"M","65+","HUANUCO",8
2020,22,"M","65+","ICA",57
2020,22,"M","65+","JUNIN",14
2020,22,"M","65+","LA LIBERTAD",67
2020,22,"M","65+","LAMBAYEQUE",90
2020,22,"M","65+","LIMA",835
2020,22,"M","65+","LORETO",51
2020,22,"M","65+","MADRE DE DIOS",1
2020,22,"M","65+","MOQUEGUA",1
2020,22,"M","65+","PASCO",1
2020,22,"M","65+","PIURA",158
2020,22,"M","65+","PUNO",2
2020,22,"M","65+","SAN MARTIN",8
2020,22,"M","65+","TACNA",1
2020,22,"M","65+","TUMBES",28
2020,22,"M","65+","UCAYALI",14
2020,23,"F","0-17","LIMA",2
2020,23,"F","0-17","LORETO",1
2020,23,"F","0-17","PIURA",1
2020,23,"F","0-17","SAN MARTIN",1
2020,23,"F","0-17","UCAYALI",1
2020,23,"F","18-44","ANCASH",5
2020,23,"F","18-44","AREQUIPA",2
2020,23,"F","18-44","AYACUCHO",1
2020,23,"F","18-44","CALLAO",8
2020,23,"F","18-44","CUSCO",1
2020,23,"F","18-44","ICA",4
2020,23,"F","18-44","LA LIBERTAD",5
2020,23,"F","18-44","LAMBAYEQUE",2
2020,23,"F","18-44","LIMA",41
2020,23,"F","18-44","LORETO",5
2020,23,"F","18-44","PIURA",6
2020,23,"F","18-44","SAN MARTIN",2
2020,23,"F","18-44","TUMBES",1
2020,23,"F","18-44","UCAYALI",6
2020,23,"F","45-64","AMAZONAS",1
2020,23,"F","45-64","ANCASH",12
2020,23,"F","45-64","APURIMAC",1
2020,23,"F","45-64","AREQUIPA",8
2020,23,"F","45-64","AYACUCHO",1
2020,23,"F","45-64","CALLAO",38
2020,23,"F","45-64","CUSCO",1
2020,23,"F","45-64","HUANUCO",2
2020,23,"F","45-64","ICA",18
2020,23,"F","45-64","JUNIN",3
2020,23,"F","45-64","LA LIBERTAD",34
2020,23,"F","45-64","LAMBAYEQUE",11
2020,23,"F","45-64","LIMA",202
2020,23,"F","45-64","LORETO",14
2020,23,"F","45-64","PASCO",1
2020,23,"F","45-64","PIURA",29
2020,23,"F","45-64","PUNO",1
2020,23,"F","45-64","SAN MARTIN",4
2020,23,"F","45-64","TUMBES",13
2020,23,"F","45-64","UCAYALI",9
2020,23,"F","65+","ANCASH",33
2020,23,"F","65+","APURIMAC",2
2020,23,"F","65+","AREQUIPA",13
2020,23,"F","65+","AYACUCHO",2
2020,23,"F","65+","CAJAMARCA",4
2020,23,"F","65+","CALLAO",51
2020,23,"F","65+","CUSCO",1
2020,23,"F","65+","HUANUCO",9
2020,23,"F","65+","ICA",47
2020,23,"F","65+","JUNIN",3
2020,23,"F","65+","LA LIBERTAD",59
2020,23,"F","65+","LAMBAYEQUE",26
2020,23,"F","65+","LIMA",429
2020,23,"F","65+","LORETO",11
2020,23,"F","65+","MADRE DE DIOS",2
2020,23,"F","65+","MOQUEGUA",2
2020,23,"F","65+","PASCO",2
2020,23,"F","65+","PIURA",59
2020,23,"F","65+","PUNO",2
2020,23,"F","65+","SAN MARTIN",8
2020,23,"F","65+","TACNA",1
2020,23,"F","65+","TUMBES",14
2020,23,"F","65+","UCAYALI",6
2020,23,"M","0-17","CALLAO",1
2020,23,"M","0-17","LA LIBERTAD",1
2020,23,"M","0-17","LAMBAYEQUE",1
2020,23,"M","0-17","LIMA",1
2020,23,"M","0-17","LORETO",1
2020,23,"M","0-17","PIURA",1
2020,23,"M","0-17","UCAYALI",1
2020,23,"M","18-44","AMAZONAS",2
2020,23,"M","18-44","ANCASH",4
2020,23,"M","18-44","AREQUIPA",5
2020,23,"M","18-44","CAJAMARCA",2
2020,23,"M","18-44","CALLAO",13
2020,23,"M","18-44","CUSCO",1
2020,23,"M","18-44","HUANUCO",1
2020,23,"M","18-44","ICA",16
2020,23,"M","18-44","JUNIN",2
2020,23,"M","18-44","LA LIBERTAD",17
2020,23,"M","18-44","LAMBAYEQUE",11
2020,23,"M","18-44","LIMA",69
2020,23,"M","18-44","LORETO",10
2020,23,"M","18-44","MADRE DE DIOS",2
2020,23,"M","18-44","PIURA",17
2020,23,"M","18-44","SAN MARTIN",5
2020,23,"M","18-44","TACNA",1
2020,23,"M","18-44","TUMBES",4
2020,23,"M","18-44","UCAYALI",5
2020,23,"M","45-64","AMAZONAS",3
2020,23,"M","45-64","ANCASH",35
2020,23,"M","45-64","APURIMAC",1
2020,23,"M","45-64","AREQUIPA",24
2020,23,"M","45-64","AYACUCHO",2
2020,23,"M","45-64","CAJAMARCA",7
2020,23,"M","45-64","CALLAO",84
2020,23,"M","45-64","CUSCO",1
2020,23,"M","45-64","HUANUCO",4
2020,23,"M","45-64","ICA",47
2020,23,"M","45-64","JUNIN",7
2020,23,"M","45-64","LA LIBERTAD",76
2020,23,"M","45-64","LAMBAYEQUE",41
2020,23,"M","45-64","LIMA",539
2020,23,"M","45-64","LORETO",28
2020,23,"M","45-64","MADRE DE DIOS",6
2020,23,"M","45-64","MOQUEGUA",1
2020,23,"M","45-64","PASCO",1
2020,23,"M","45-64","PIURA",84
2020,23,"M","45-64","SAN MARTIN",27
2020,23,"M","45-64","TUMBES",20
2020,23,"M","45-64","UCAYALI",16
2020,23,"M","65+","AMAZONAS",6
2020,23,"M","65+","ANCASH",67
2020,23,"M","65+","APURIMAC",1
2020,23,"M","65+","AREQUIPA",27
2020,23,"M","65+","AYACUCHO",3
2020,23,"M","65+","CAJAMARCA",3
2020,23,"M","65+","CALLAO",135
2020,23,"M","65+","CUSCO",2
2020,23,"M","65+","HUANCAVELICA",3
2020,23,"M","65+","HUANUCO",6
2020,23,"M","65+","ICA",65
2020,23,"M","65+","JUNIN",9
2020,23,"M","65+","LA LIBERTAD",109
2020,23,"M","65+","LAMBAYEQUE",67
2020,23,"M","65+","LIMA",759
2020,23,"M","65+","LORETO",41
2020,23,"M","65+","MADRE DE DIOS",15
2020,23,"M","65+","MOQUEGUA",1
2020,23,"M","65+","PASCO",2
2020,23,"M","65+","PIURA",125
2020,23,"M","65+","PUNO",1
2020,23,"M","65+","SAN MARTIN",30
2020,23,"M","65+","TACNA",2
2020,23,"M","65+","TUMBES",15
2020,23,"M","65+","UCAYALI",17
2020,24,"F","0-17","HUANUCO",1
2020,24,"F","0-17","LA LIBERTAD",1
2020,24,"F","0-17","LIMA",4
2020,24,"F","0-17","MADRE DE DIOS",1
2020,24,"F","0-17","PASCO",1
2020,24,"F","0-17","PIURA",1
2020,24,"F","0-17","UCAYALI",2
2020,24,"F","18-44","AMAZONAS",2
2020,24,"F","18-44","AREQUIPA",2
2020,24,"F","18-44","AYACUCHO",1
2020,24,"F","18-44","CALLAO",9
2020,24,"F","18-44","ICA",4
2020,24,"F","18-44","JUNIN",2
2020,24,"F","18-44","LA LIBERTAD",4
2020,24,"F","18-44","LAMBAYEQUE",4
2020,24,"F","18-44","LIMA",58
2020,24,"F","18-44","LORETO",7
2020,24,"F","18-44","MADRE DE DIOS",2
2020,24,"F","18-44","MOQUEGUA",1
2020,24,"F","18-44","PIURA",7
2020,24,"F","18-44","SAN MARTIN",4
2020,24,"F","18-44","UCAYALI",4
2020,24,"F","45-64","AMAZONAS",3
2020,24,"F","45-64","ANCASH",11
2020,24,"F","45-64","APURIMAC",1
2020,24,"F","45-64","AREQUIPA",7
2020,24,"F","45-64","CAJAMARCA",1
2020,24,"F","45-64","CALLAO",20
2020,24,"F","45-64","HUANUCO",7
2020,24,"F","45-64","ICA",24
2020,24,"F","45-64","JUNIN",6
2020,24,"F","45-64","LA LIBERTAD",36
2020,24,"F","45-64","LAMBAYEQUE",22
2020,24,"F","45-64","LIMA",215
2020,24,"F","45-64","LORETO",9
2020,24,"F","45-64","MADRE DE DIOS",3
2020,24,"F","45-64","PIURA",23
2020,24,"F","45-64","PUNO",1
2020,24,"F","45-64","SAN MARTIN",17
2020,24,"F","45-64","TUMBES",4
2020,24,"F","45-64","UCAYALI",2
2020,24,"F","65+","ANCASH",32
2020,24,"F","65+","AREQUIPA",29
2020,24,"F","65+","AYACUCHO",7
2020,24,"F","65+","CAJAMARCA",8
2020,24,"F","65+","CALLAO",56
2020,24,"F","65+","CUSCO",1
2020,24,"F","65+","HUANUCO",6
2020,24,"F","65+","ICA",39
2020,24,"F","65+","JUNIN",11
2020,24,"F","65+","LA LIBERTAD",76
2020,24,"F","65+","LAMBAYEQUE",41
2020,24,"F","65+","LIMA",428
2020,24,"F","65+","LORETO",17
2020,24,"F","65+","MADRE DE DIOS",4
2020,24,"F","65+","PIURA",59
2020,24,"F","65+","PUNO",4
2020,24,"F","65+","SAN MARTIN",28
2020,24,"F","65+","TUMBES",10
2020,24,"F","65+","UCAYALI",8
2020,24,"M","0-17","ICA",1
2020,24,"M","0-17","LIMA",2
2020,24,"M","0-17","LORETO",2
2020,24,"M","0-17","PIURA",2
2020,24,"M","0-17","UCAYALI",2
2020,24,"M","18-44","AMAZONAS",1
2020,24,"M","18-44","ANCASH",7
2020,24,"M","18-44","AREQUIPA",8
2020,24,"M","18-44","CAJAMARCA",3
2020,24,"M","18-44","CALLAO",7
2020,24,"M","18-44","CUSCO",1
2020,24,"M","18-44","HUANUCO",1
2020,24,"M","18-44","ICA",7
2020,24,"M","18-44","LA LIBERTAD",14
2020,24,"M","18-44","LAMBAYEQUE",4
2020,24,"M","18-44","LIMA",107
2020,24,"M","18-44","LORETO",6
2020,24,"M","18-44","MADRE DE DIOS",2
2020,24,"M","18-44","PIURA",10
2020,24,"M","18-44","SAN MARTIN",10
2020,24,"M","18-44","TACNA",1
2020,24,"M","18-44","TUMBES",1
2020,24,"M","18-44","UCAYALI",4
2020,24,"M","45-64","AMAZONAS",2
2020,24,"M","45-64","ANCASH",38
2020,24,"M","45-64","APURIMAC",1
2020,24,"M","45-64","AREQUIPA",23
2020,24,"M","45-64","AYACUCHO",7
2020,24,"M","45-64","CAJAMARCA",3
2020,24,"M","45-64","CALLAO",70
2020,24,"M","45-64","HUANUCO",13
2020,24,"M","45-64","ICA",41
2020,24,"M","45-64","JUNIN",15
2020,24,"M","45-64","LA LIBERTAD",84
2020,24,"M","45-64","LAMBAYEQUE",21
2020,24,"M","45-64","LIMA",537
2020,24,"M","45-64","LORETO",21
2020,24,"M","45-64","MADRE DE DIOS",10
2020,24,"M","45-64","PASCO",3
2020,24,"M","45-64","PIURA",76
2020,24,"M","45-64","PUNO",2
2020,24,"M","45-64","SAN MARTIN",28
2020,24,"M","45-64","TACNA",2
2020,24,"M","45-64","TUMBES",15
2020,24,"M","45-64","UCAYALI",17
2020,24,"M","65+","AMAZONAS",5
2020,24,"M","65+","ANCASH",57
2020,24,"M","65+","APURIMAC",4
2020,24,"M","65+","AREQUIPA",44
2020,24,"M","65+","AYACUCHO",6
2020,24,"M","65+","CAJAMARCA",8
2020,24,"M","65+","CALLAO",117
2020,24,"M","65+","CUSCO",4
2020,24,"M","65+","HUANCAVELICA",1
2020,24,"M","65+","HUANUCO",10
2020,24,"M","65+","ICA",77
2020,24,"M","65+","JUNIN",15
2020,24,"M","65+","LA LIBERTAD",122
2020,24,"M","65+","LAMBAYEQUE",67
2020,24,"M","65+","LIMA",738
2020,24,"M","65+","LORETO",29
2020,24,"M","65+","MADRE DE DIOS",6
2020,24,"M","65+","MOQUEGUA",1
2020,24,"M","65+","PASCO",1
2020,24,"M","65+","PIURA",106
2020,24,"M","65+","SAN MARTIN",54
2020,24,"M","65+","TACNA",2
2020,24,"M","65+","TUMBES",20
2020,24,"M","65+","UCAYALI",18
2020,25,"F","0-17","ANCASH",1
2020,25,"F","0-17","LIMA",3
2020,25,"F","0-17","PIURA",1
2020,25,"F","18-44","AREQUIPA",1
2020,25,"F","18-44","CALLAO",2
2020,25,"F","18-44","HUANUCO",2
2020,25,"F","18-44","ICA",5
2020,25,"F","18-44","JUNIN",1
2020,25,"F","18-44","LA LIBERTAD",6
2020,25,"F","18-44","LAMBAYEQUE",2
2020,25,"F","18-44","LIMA",37
2020,25,"F","18-44","LORETO",1
2020,25,"F","18-44","MADRE DE DIOS",1
2020,25,"F","18-44","PIURA",8
2020,25,"F","18-44","PUNO",2
2020,25,"F","18-44","SAN MARTIN",10
2020,25,"F","18-44","UCAYALI",2
2020,25,"F","45-64","AMAZONAS",3
2020,25,"F","45-64","ANCASH",14
2020,25,"F","45-64","AREQUIPA",17
2020,25,"F","45-64","AYACUCHO",1
2020,25,"F","45-64","CALLAO",23
2020,25,"F","45-64","CUSCO",2
2020,25,"F","45-64","HUANUCO",8
2020,25,"F","45-64","ICA",21
2020,25,"F","45-64","JUNIN",2
2020,25,"F","45-64","LA LIBERTAD",27
2020,25,"F","45-64","LAMBAYEQUE",25
2020,25,"F","45-64","LIMA",165
2020,25,"F","45-64","LORETO",10
2020,25,"F","45-64","MADRE DE DIOS",1
2020,25,"F","45-64","MOQUEGUA",1
2020,25,"F","45-64","PIURA",33
2020,25,"F","45-64","PUNO",3
2020,25,"F","45-64","SAN MARTIN",14
2020,25,"F","45-64","TUMBES",6
2020,25,"F","45-64","UCAYALI",8
2020,25,"F","65+","AMAZONAS",3
2020,25,"F","65+","ANCASH",20
2020,25,"F","65+","APURIMAC",2
2020,25,"F","65+","AREQUIPA",26
2020,25,"F","65+","AYACUCHO",1
2020,25,"F","65+","CAJAMARCA",6
2020,25,"F","65+","CALLAO",53
2020,25,"F","65+","CUSCO",1
2020,25,"F","65+","HUANCAVELICA",1
2020,25,"F","65+","HUANUCO",6
2020,25,"F","65+","ICA",48
2020,25,"F","65+","JUNIN",12
2020,25,"F","65+","LA LIBERTAD",73
2020,25,"F","65+","LAMBAYEQUE",25
2020,25,"F","65+","LIMA",402
2020,25,"F","65+","LORETO",12
2020,25,"F","65+","MADRE DE DIOS",6
2020,25,"F","65+","MOQUEGUA",2
2020,25,"F","65+","PASCO",2
2020,25,"F","65+","PIURA",45
2020,25,"F","65+","PUNO",2
2020,25,"F","65+","SAN MARTIN",24
2020,25,"F","65+","TACNA",3
2020,25,"F","65+","TUMBES",7
2020,25,"F","65+","UCAYALI",10
2020,25,"M","0-17","LIMA",5
2020,25,"M","0-17","LORETO",1
2020,25,"M","0-17","SAN MARTIN",1
2020,25,"M","0-17","UCAYALI",1
2020,25,"M","18-44","ANCASH",3
2020,25,"M","18-44","AREQUIPA",5
2020,25,"M","18-44","AYACUCHO",2
2020,25,"M","18-44","CALLAO",10
2020,25,"M","18-44","ICA",8
2020,25,"M","18-44","JUNIN",5
2020,25,"M","18-44","LA LIBERTAD",14
2020,25,"M","18-44","LAMBAYEQUE",9
2020,25,"M","18-44","LIMA",93
2020,25,"M","18-44","LORETO",7
2020,25,"M","18-44","PIURA",9
2020,25,"M","18-44","PUNO",1
2020,25,"M","18-44","SAN MARTIN",5
2020,25,"M","18-44","TUMBES",1
2020,25,"M","18-44","UCAYALI",3
2020,25,"M","45-64","AMAZONAS",6
2020,25,"M","45-64","ANCASH",31
2020,25,"M","45-64","APURIMAC",2
2020,25,"M","45-64","AREQUIPA",38
2020,25,"M","45-64","AYACUCHO",8
2020,25,"M","45-64","CAJAMARCA",3
2020,25,"M","45-64","CALLAO",46
2020,25,"M","45-64","CUSCO",1
2020,25,"M","45-64","HUANUCO",9
2020,25,"M","45-64","ICA",47
2020,25,"M","45-64","JUNIN",11
2020,25,"M","45-64","LA LIBERTAD",92
2020,25,"M","45-64","LAMBAYEQUE",25
2020,25,"M","45-64","LIMA",470
2020,25,"M","45-64","LORETO",14
2020,25,"M","45-64","MADRE DE DIOS",17
2020,25,"M","45-64","MOQUEGUA",1
2020,25,"M","45-64","PASCO",5
2020,25,"M","45-64","PIURA",58
2020,25,"M","45-64","PUNO",2
2020,25,"M","45-64","SAN MARTIN",42
2020,25,"M","45-64","TACNA",2
2020,25,"M","45-64","TUMBES",10
2020,25,"M","45-64","UCAYALI",9
2020,25,"M","65+","AMAZONAS",7
2020,25,"M","65+","ANCASH",55
2020,25,"M","65+","APURIMAC",1
2020,25,"M","65+","AREQUIPA",68
2020,25,"M","65+","AYACUCHO",4
2020,25,"M","65+","CAJAMARCA",11
2020,25,"M","65+","CALLAO",86
2020,25,"M","65+","CUSCO",3
2020,25,"M","65+","HUANCAVELICA",1
2020,25,"M","65+","HUANUCO",15
2020,25,"M","65+","ICA",71
2020,25,"M","65+","JUNIN",27
2020,25,"M","65+","LA LIBERTAD",134
2020,25,"M","65+","LAMBAYEQUE",58
2020,25,"M","65+","LIMA",689
2020,25,"M","65+","LORETO",26
2020,25,"M","65+","MADRE DE DIOS",16
2020,25,"M","65+","MOQUEGUA",3
2020,25,"M","65+","PASCO",1
2020,25,"M","65+","PIURA",98
2020,25,"M","65+","PUNO",3
2020,25,"M","65+","SAN MARTIN",66
2020,25,"M","65+","TUMBES",23
2020,25,"M","65+","UCAYALI",20
2020,26,"F","0-17","AREQUIPA",1
2020,26,"F","0-17","LIMA",5
2020,26,"F","0-17","UCAYALI",1
2020,26,"F","18-44","ANCASH",1
2020,26,"F","18-44","AREQUIPA",3
2020,26,"F","18-44","CAJAMARCA",2
2020,26,"F","18-44","CALLAO",3
2020,26,"F","18-44","HUANCAVELICA",1
2020,26,"F","18-44","HUANUCO",1
2020,26,"F","18-44","ICA",3
2020,26,"F","18-44","JUNIN",2
2020,26,"F","18-44","LA LIBERTAD",10
2020,26,"F","18-44","LAMBAYEQUE",3
2020,26,"F","18-44","LIMA",45
2020,26,"F","18-44","LORETO",3
2020,26,"F","18-44","PIURA",9
2020,26,"F","18-44","SAN MARTIN",4
2020,26,"F","18-44","TUMBES",1
2020,26,"F","18-44","UCAYALI",2
2020,26,"F","45-64","AMAZONAS",3
2020,26,"F","45-64","ANCASH",11
2020,26,"F","45-64","APURIMAC",1
2020,26,"F","45-64","AREQUIPA",14
2020,26,"F","45-64","CAJAMARCA",4
2020,26,"F","45-64","CALLAO",21
